"facility_id","frs_id","facility_name","city","state","zip_code","address","county_raw","latitude","longitude","naics_code","industry_subparts","industry_sectors","county_clean","year","emissions_mtco2e"
1005759,"110000347321","Wolfspeed, Inc","Durham","NC","27703","4600 Silicon Dr.","DURHAM COUNTY",35.899298,-78.840802,334413,"C,I","Other","DURHAM",2023,61966.035304
1005780,"110018837892","CAMPBELL SOUP SUPPLY COMPANY","MAXTON","NC","28364","2120 HIGHWAY 71 NORTH","ROBESON COUNTY",34.7724,-79.325,311422,"C","Other","ROBESON",2019,45091.678
1005780,"110018837892","CAMPBELL SOUP SUPPLY COMPANY","MAXTON","NC","28364","2120 HIGHWAY 71 NORTH","ROBESON COUNTY",34.7724,-79.325,311422,"C","Other","ROBESON",2020,45259.08
1005780,"110018837892","CAMPBELL SOUP SUPPLY COMPANY","MAXTON","NC","28364","2120 HIGHWAY 71 NORTH","ROBESON COUNTY",34.7724,-79.325,311422,"C","Other","ROBESON",2021,55495.392
1005780,"110018837892","CAMPBELL SOUP SUPPLY COMPANY","MAXTON","NC","28364","2120 HIGHWAY 71 NORTH","ROBESON COUNTY",34.7724,-79.325,311422,"C","Other","ROBESON",2022,47885.72
1005780,"110018837892","CAMPBELL SOUP SUPPLY COMPANY","MAXTON","NC","28364","2120 HIGHWAY 71 NORTH","ROBESON COUNTY",34.7724,-79.325,311422,"C","Other","ROBESON",2023,46011.876
1005825,"110071162427","CLEVELAND COUNTY LANDFILL","SHELBY","NC","28152","200 South Post Road, OFF AIRPORT","CLEVELAND COUNTY",35.300926,-81.545135,562212,"HH","Waste","CLEVELAND",2019,151973.5
1005825,"110071162427","CLEVELAND COUNTY LANDFILL","SHELBY","NC","28152","200 South Post Road, OFF AIRPORT","CLEVELAND COUNTY",35.300926,-81.545135,562212,"HH","Waste","CLEVELAND",2020,132001.5
1005825,"110071162427","CLEVELAND COUNTY LANDFILL","SHELBY","NC","28152","200 South Post Road, OFF AIRPORT","CLEVELAND COUNTY",35.300926,-81.545135,562212,"HH","Waste","CLEVELAND",2021,135704.75
1005825,"110071162427","CLEVELAND COUNTY LANDFILL","SHELBY","NC","28152","200 South Post Road, OFF AIRPORT","CLEVELAND COUNTY",35.300926,-81.545135,562212,"HH","Waste","CLEVELAND",2022,139753
1005825,"110071162427","CLEVELAND COUNTY LANDFILL","SHELBY","NC","28152","200 South Post Road, OFF AIRPORT","CLEVELAND COUNTY",35.300926,-81.545135,562212,"HH","Waste","CLEVELAND",2023,143437
1005915,"110001502311","CARDINAL FG FLAT GLASS PLANT","MOORESVILLE","NC","28115","342 MOORESVILLE BLVD","IREDELL COUNTY",35.63526,-80.786231,327211,"C,N","Minerals","IREDELL",2019,105664.032
1005915,"110001502311","CARDINAL FG FLAT GLASS PLANT","MOORESVILLE","NC","28115","342 MOORESVILLE BLVD","IREDELL COUNTY",35.63526,-80.786231,327211,"C,N","Minerals","IREDELL",2020,107457.576
1005915,"110001502311","CARDINAL FG FLAT GLASS PLANT","MOORESVILLE","NC","28115","342 MOORESVILLE BLVD","IREDELL COUNTY",35.63526,-80.786231,327211,"C,N","Minerals","IREDELL",2021,109109.172
1005915,"110001502311","CARDINAL FG FLAT GLASS PLANT","MOORESVILLE","NC","28115","342 MOORESVILLE BLVD","IREDELL COUNTY",35.63526,-80.786231,327211,"C,N","Minerals","IREDELL",2022,111853.316
1005915,"110001502311","CARDINAL FG FLAT GLASS PLANT","MOORESVILLE","NC","28115","342 MOORESVILLE BLVD","IREDELL COUNTY",35.63526,-80.786231,327211,"C,N","Minerals","IREDELL",2023,106520.328
1006119,"110018631248","NEW HANOVER COUNTY SECURE LANDFILL","WILMINGTON","NC","28401","5210 U S HIGHWAY 421 NORTH","NEW HANOVER COUNTY",34.32188,-77.99312,562212,"HH","Waste","NEW HANOVER",2019,50644.5
1006119,"110018631248","NEW HANOVER COUNTY SECURE LANDFILL","WILMINGTON","NC","28401","5210 U S HIGHWAY 421 NORTH","NEW HANOVER COUNTY",34.32188,-77.99312,562212,"HH","Waste","NEW HANOVER",2020,17506.25
1006119,"110018631248","NEW HANOVER COUNTY SECURE LANDFILL","WILMINGTON","NC","28401","5210 U S HIGHWAY 421 NORTH","NEW HANOVER COUNTY",34.32188,-77.99312,562212,"HH","Waste","NEW HANOVER",2021,67967.25
1006119,"110018631248","NEW HANOVER COUNTY SECURE LANDFILL","WILMINGTON","NC","28401","5210 U S HIGHWAY 421 NORTH","NEW HANOVER COUNTY",34.32188,-77.99312,562212,"HH","Waste","NEW HANOVER",2022,46883
1006119,"110018631248","NEW HANOVER COUNTY SECURE LANDFILL","WILMINGTON","NC","28401","5210 U S HIGHWAY 421 NORTH","NEW HANOVER COUNTY",34.32188,-77.99312,562212,"HH","Waste","NEW HANOVER",2023,47522.5
1006145,"110000559609","CHEMOURS COMPANY - FAYETTEVILLE WORKS","FAYETTEVILLE","NC","28306","22828 NC HIGHWAY 87 WEST","BLADEN COUNTY",34.8419,-78.8388,325120,"C,L,OO","Chemicals,Industrial Gas Suppliers","BLADEN",2019,681145.82
1006145,"110000559609","CHEMOURS COMPANY - FAYETTEVILLE WORKS","FAYETTEVILLE","NC","28306","22828 NC HIGHWAY 87 WEST","BLADEN COUNTY",34.8419,-78.8388,325120,"C,L,OO","Chemicals,Industrial Gas Suppliers","BLADEN",2020,55586.52012
1006145,"110000559609","CHEMOURS COMPANY - FAYETTEVILLE WORKS","FAYETTEVILLE","NC","28306","22828 NC HIGHWAY 87 WEST","BLADEN COUNTY",34.8419,-78.8388,325120,"C,L,OO","Chemicals,Industrial Gas Suppliers","BLADEN",2021,49966.266087
1006145,"110000559609","CHEMOURS COMPANY - FAYETTEVILLE WORKS","FAYETTEVILLE","NC","28306","22828 NC HIGHWAY 87 WEST","BLADEN COUNTY",34.8419,-78.8388,325120,"C,L,OO","Chemicals,Industrial Gas Suppliers","BLADEN",2022,47608.0021
1006145,"110000559609","CHEMOURS COMPANY - FAYETTEVILLE WORKS","FAYETTEVILLE","NC","28306","22828 NC HIGHWAY 87 WEST","BLADEN COUNTY",34.8419,-78.8388,325120,"C,L,OO","Chemicals,Industrial Gas Suppliers","BLADEN",2023,46277.309
1006213,"110070834613","Darling Ingredients, Inc. - Rose Hill","Rose Hill","NC","28458","469 Yellow Cut Rd.","DUPLIN COUNTY",34.838207,-78.035053,311613,"C","Other","DUPLIN",2019,31982.628
1006213,"110070834613","Darling Ingredients, Inc. - Rose Hill","Rose Hill","NC","28458","469 Yellow Cut Rd.","DUPLIN COUNTY",34.838207,-78.035053,311613,"C","Other","DUPLIN",2020,42176.886
1006213,"110070834613","Darling Ingredients, Inc. - Rose Hill","Rose Hill","NC","28458","469 Yellow Cut Rd.","DUPLIN COUNTY",34.838207,-78.035053,311613,"C","Other","DUPLIN",2021,42167.392
1006213,"110070834613","Darling Ingredients, Inc. - Rose Hill","Rose Hill","NC","28458","469 Yellow Cut Rd.","DUPLIN COUNTY",34.838207,-78.035053,311613,"C","Other","DUPLIN",2022,42245.64
1006213,"110070834613","Darling Ingredients, Inc. - Rose Hill","Rose Hill","NC","28458","469 Yellow Cut Rd.","DUPLIN COUNTY",34.838207,-78.035053,311613,"C","Other","DUPLIN",2023,40201.248
1006242,"110000586376","PCS PHOSPHATE COMPANY INCORPORATED","AURORA","NC","27806","1530 NC HIGHWAY 306 South","BEAUFORT COUNTY",35.37745,-76.778816,325312,"C,Z","Chemicals","BEAUFORT",2019,274064.594
1006242,"110000586376","PCS PHOSPHATE COMPANY INCORPORATED","AURORA","NC","27806","1530 NC HIGHWAY 306 South","BEAUFORT COUNTY",35.37745,-76.778816,325312,"C,Z","Chemicals","BEAUFORT",2020,307962.748
1006242,"110000586376","PCS PHOSPHATE COMPANY INCORPORATED","AURORA","NC","27806","1530 NC HIGHWAY 306 South","BEAUFORT COUNTY",35.37745,-76.778816,325312,"C,Z","Chemicals","BEAUFORT",2021,327369.722
1006242,"110000586376","PCS PHOSPHATE COMPANY INCORPORATED","AURORA","NC","27806","1530 NC HIGHWAY 306 South","BEAUFORT COUNTY",35.37745,-76.778816,325312,"C,Z","Chemicals","BEAUFORT",2022,295365.152
1006242,"110000586376","PCS PHOSPHATE COMPANY INCORPORATED","AURORA","NC","27806","1530 NC HIGHWAY 306 South","BEAUFORT COUNTY",35.37745,-76.778816,325312,"C,Z","Chemicals","BEAUFORT",2023,321374.222
1006514,"110009717164","IREDELL CO-TWINS OAKS RD;3260","STATESVILLE","NC","28625","354 TWINS OAKS ROAD","IREDELL COUNTY",35.77227,-80.82308,562212,"C,HH","Waste","IREDELL",2019,87658.8
1006514,"110009717164","IREDELL CO-TWINS OAKS RD;3260","STATESVILLE","NC","28625","354 TWINS OAKS ROAD","IREDELL COUNTY",35.77227,-80.82308,562212,"C,HH","Waste","IREDELL",2020,154251.56
1006514,"110009717164","IREDELL CO-TWINS OAKS RD;3260","STATESVILLE","NC","28625","354 TWINS OAKS ROAD","IREDELL COUNTY",35.77227,-80.82308,562212,"C,HH","Waste","IREDELL",2021,96367.06
1006514,"110009717164","IREDELL CO-TWINS OAKS RD;3260","STATESVILLE","NC","28625","354 TWINS OAKS ROAD","IREDELL COUNTY",35.77227,-80.82308,562212,"C,HH","Waste","IREDELL",2022,106417.516
1006514,"110009717164","IREDELL CO-TWINS OAKS RD;3260","STATESVILLE","NC","28625","354 TWINS OAKS ROAD","IREDELL COUNTY",35.77227,-80.82308,562212,"C,HH","Waste","IREDELL",2023,133232.644
1006573,"110071159543","Stepan","WILMINGTON","NC","28401","4600 HIGHWAY 421 NORTH","NEW HANOVER COUNTY",34.315206,-77.988663,325211,"C","Other","NEW HANOVER",2019,30421.436
1006573,"110071159543","Stepan","WILMINGTON","NC","28401","4600 HIGHWAY 421 NORTH","NEW HANOVER COUNTY",34.315206,-77.988663,325211,"C","Other","NEW HANOVER",2020,24948.056
1006573,"110071159543","Stepan","WILMINGTON","NC","28401","4600 HIGHWAY 421 NORTH","NEW HANOVER COUNTY",34.315206,-77.988663,325211,"C","Other","NEW HANOVER",2021,23851.06
1006573,"110071159543","Stepan","WILMINGTON","NC","28401","4600 HIGHWAY 421 NORTH","NEW HANOVER COUNTY",34.315206,-77.988663,325211,"C","Other","NEW HANOVER",2022,27297.548
1006573,"110071159543","Stepan","WILMINGTON","NC","28401","4600 HIGHWAY 421 NORTH","NEW HANOVER COUNTY",34.315206,-77.988663,325211,"C","Other","NEW HANOVER",2023,27066.548
1006748,"110056378147","Wilkes County Landfill","Roaring River","NC","28669","9219 Elkin Highway","WILKES COUNTY",36.207954,-80.986352,562212,"HH","Waste","WILKES",2019,58330
1006748,"110056378147","Wilkes County Landfill","Roaring River","NC","28669","9219 Elkin Highway","WILKES COUNTY",36.207954,-80.986352,562212,"HH","Waste","WILKES",2020,59793
1006748,"110056378147","Wilkes County Landfill","Roaring River","NC","28669","9219 Elkin Highway","WILKES COUNTY",36.207954,-80.986352,562212,"HH","Waste","WILKES",2021,61105.25
1006748,"110056378147","Wilkes County Landfill","Roaring River","NC","28669","9219 Elkin Highway","WILKES COUNTY",36.207954,-80.986352,562212,"HH","Waste","WILKES",2022,62470.25
1006748,"110056378147","Wilkes County Landfill","Roaring River","NC","28669","9219 Elkin Highway","WILKES COUNTY",36.207954,-80.986352,562212,"HH","Waste","WILKES",2023,64792.75
1006778,"110000348589","ATI Specialty Materials, Monroe Plant","MONROE","NC","28110","2020 ASHCRAFT AVENUE","UNION COUNTY",34.98548,-80.517139,331492,"C","Metals","UNION",2019,61825.2
1006778,"110000348589","ATI Specialty Materials, Monroe Plant","MONROE","NC","28110","2020 ASHCRAFT AVENUE","UNION COUNTY",34.98548,-80.517139,331492,"C","Metals","UNION",2020,42349.728
1006778,"110000348589","ATI Specialty Materials, Monroe Plant","MONROE","NC","28110","2020 ASHCRAFT AVENUE","UNION COUNTY",34.98548,-80.517139,331492,"C","Metals","UNION",2021,49705.302
1006778,"110000348589","ATI Specialty Materials, Monroe Plant","MONROE","NC","28110","2020 ASHCRAFT AVENUE","UNION COUNTY",34.98548,-80.517139,331492,"C","Metals","UNION",2022,58222.722
1006778,"110000348589","ATI Specialty Materials, Monroe Plant","MONROE","NC","28110","2020 ASHCRAFT AVENUE","UNION COUNTY",34.98548,-80.517139,331492,"C","Metals","UNION",2023,60857.514
1006973,"110000615335","TRANSCO STATION 150","MOORESVILLE","NC","28115","236 TRANSCO ROAD","IREDELL COUNTY",35.52548,-80.85899,486210,"C,W-NGTC","Petroleum and Natural Gas Systems","IREDELL",2019,44723.024
1006973,"110000615335","TRANSCO STATION 150","MOORESVILLE","NC","28115","236 TRANSCO ROAD","IREDELL COUNTY",35.52548,-80.85899,486210,"C,W-NGTC","Petroleum and Natural Gas Systems","IREDELL",2020,37678.984
1006973,"110000615335","TRANSCO STATION 150","MOORESVILLE","NC","28115","236 TRANSCO ROAD","IREDELL COUNTY",35.52548,-80.85899,486210,"C,W-NGTC","Petroleum and Natural Gas Systems","IREDELL",2021,48150.8
1006973,"110000615335","TRANSCO STATION 150","MOORESVILLE","NC","28115","236 TRANSCO ROAD","IREDELL COUNTY",35.52548,-80.85899,486210,"C,W-NGTC","Petroleum and Natural Gas Systems","IREDELL",2022,44044.918
1006973,"110000615335","TRANSCO STATION 150","MOORESVILLE","NC","28115","236 TRANSCO ROAD","IREDELL COUNTY",35.52548,-80.85899,486210,"C,W-NGTC","Petroleum and Natural Gas Systems","IREDELL",2023,42287.188
1006978,"110009717039","CITY OF GREENSBORO WHITE STREET LANDFILL","GREENSBORO","NC","27405","2503 WHITE STREET","GUILFORD COUNTY",36.1089,-79.72148,562212,"HH","Waste","GUILFORD",2019,179535.25
1006978,"110009717039","CITY OF GREENSBORO WHITE STREET LANDFILL","GREENSBORO","NC","27405","2503 WHITE STREET","GUILFORD COUNTY",36.1089,-79.72148,562212,"HH","Waste","GUILFORD",2020,176907
1006978,"110009717039","CITY OF GREENSBORO WHITE STREET LANDFILL","GREENSBORO","NC","27405","2503 WHITE STREET","GUILFORD COUNTY",36.1089,-79.72148,562212,"HH","Waste","GUILFORD",2021,156615
1006978,"110009717039","CITY OF GREENSBORO WHITE STREET LANDFILL","GREENSBORO","NC","27405","2503 WHITE STREET","GUILFORD COUNTY",36.1089,-79.72148,562212,"HH","Waste","GUILFORD",2022,206466.75
1006978,"110009717039","CITY OF GREENSBORO WHITE STREET LANDFILL","GREENSBORO","NC","27405","2503 WHITE STREET","GUILFORD COUNTY",36.1089,-79.72148,562212,"HH","Waste","GUILFORD",2023,220459.75
1006996,"110060514572","ROWAN COUNTY LANDFILL","WOODLEAF","NC","27054","789 CAMPBELL RD","ROWAN COUNTY",35.757219,-80.560395,562212,"HH","Waste","ROWAN",2019,59977.75
1006996,"110060514572","ROWAN COUNTY LANDFILL","WOODLEAF","NC","27054","789 CAMPBELL RD","ROWAN COUNTY",35.757219,-80.560395,562212,"HH","Waste","ROWAN",2020,54579.25
1006996,"110060514572","ROWAN COUNTY LANDFILL","WOODLEAF","NC","27054","789 CAMPBELL RD","ROWAN COUNTY",35.757219,-80.560395,562212,"HH","Waste","ROWAN",2021,35210.75
1006996,"110060514572","ROWAN COUNTY LANDFILL","WOODLEAF","NC","27054","789 CAMPBELL RD","ROWAN COUNTY",35.757219,-80.560395,562212,"HH","Waste","ROWAN",2022,34852.25
1006996,"110060514572","ROWAN COUNTY LANDFILL","WOODLEAF","NC","27054","789 CAMPBELL RD","ROWAN COUNTY",35.757219,-80.560395,562212,"HH","Waste","ROWAN",2023,33229.75
1007044,"110034168512","Foothills Environmental","Lenoir","NC","28645","2800 Cheraw Road","CALDWELL COUNTY",35.914488,-81.593527,562212,"HH","Waste","CALDWELL",2019,55736
1007044,"110034168512","Foothills Environmental","Lenoir","NC","28645","2800 Cheraw Road","CALDWELL COUNTY",35.914488,-81.593527,562212,"HH","Waste","CALDWELL",2020,69829.5
1007044,"110034168512","Foothills Environmental","Lenoir","NC","28645","2800 Cheraw Road","CALDWELL COUNTY",35.914488,-81.593527,562212,"HH","Waste","CALDWELL",2021,58735.75
1007044,"110034168512","Foothills Environmental","Lenoir","NC","28645","2800 Cheraw Road","CALDWELL COUNTY",35.914488,-81.593527,562212,"HH","Waste","CALDWELL",2022,54764.5
1007044,"110034168512","Foothills Environmental","Lenoir","NC","28645","2800 Cheraw Road","CALDWELL COUNTY",35.914488,-81.593527,562212,"HH","Waste","CALDWELL",2023,46222.75
1007180,"110071160856","Asheville Steam Electric Plant","ARDEN","NC","28704","200 CP&L DRIVE","Buncombe",35.4714,-82.5431,221112,"C,D","Power Plants","BUNCOMBE",2019,1396089.06
1007180,"110071160856","Asheville Steam Electric Plant","ARDEN","NC","28704","200 CP&L DRIVE","Buncombe",35.4714,-82.5431,221112,"C,D","Power Plants","BUNCOMBE",2020,1200948.344
1007180,"110071160856","Asheville Steam Electric Plant","ARDEN","NC","28704","200 CP&L DRIVE","Buncombe",35.4714,-82.5431,221112,"C,D","Power Plants","BUNCOMBE",2021,1448571.11
1007180,"110071160856","Asheville Steam Electric Plant","ARDEN","NC","28704","200 CP&L DRIVE","Buncombe",35.4714,-82.5431,221112,"C,D","Power Plants","BUNCOMBE",2022,1595369.424
1007180,"110071160856","Asheville Steam Electric Plant","ARDEN","NC","28704","200 CP&L DRIVE","Buncombe",35.4714,-82.5431,221112,"C,D","Power Plants","BUNCOMBE",2023,1455027.44
1007226,"110009719304","International Paper-Riegelwood","RIEGELWOOD","NC","28456","865 JOHN L RIEGEL ROAD","Columbus",34.3528,-78.2028,322110,"AA,C,TT","Pulp and Paper,Waste","COLUMBUS",2019,277427.502
1007226,"110009719304","International Paper-Riegelwood","RIEGELWOOD","NC","28456","865 JOHN L RIEGEL ROAD","Columbus",34.3528,-78.2028,322110,"AA,C,TT","Pulp and Paper,Waste","COLUMBUS",2020,302060.936
1007226,"110009719304","International Paper-Riegelwood","RIEGELWOOD","NC","28456","865 JOHN L RIEGEL ROAD","Columbus",34.3528,-78.2028,322110,"AA,C,TT","Pulp and Paper,Waste","COLUMBUS",2021,325787.898
1007226,"110009719304","International Paper-Riegelwood","RIEGELWOOD","NC","28456","865 JOHN L RIEGEL ROAD","Columbus",34.3528,-78.2028,322110,"AA,C,TT","Pulp and Paper,Waste","COLUMBUS",2022,316907.462
1007226,"110009719304","International Paper-Riegelwood","RIEGELWOOD","NC","28456","865 JOHN L RIEGEL ROAD","Columbus",34.3528,-78.2028,322110,"AA,C,TT","Pulp and Paper,Waste","COLUMBUS",2023,301786.16
1007571,"110000349748","Darling In, Ingredients - Fayetteville","Fayetteville","NC","28301","1309 Industrial Drive","CUMBERLAND COUNTY",35.03104,-78.86301,311613,"C","Other","CUMBERLAND",2019,66785.246
1007571,"110000349748","Darling In, Ingredients - Fayetteville","Fayetteville","NC","28301","1309 Industrial Drive","CUMBERLAND COUNTY",35.03104,-78.86301,311613,"C","Other","CUMBERLAND",2020,65672.252
1007571,"110000349748","Darling In, Ingredients - Fayetteville","Fayetteville","NC","28301","1309 Industrial Drive","CUMBERLAND COUNTY",35.03104,-78.86301,311613,"C","Other","CUMBERLAND",2021,69856.636
1007571,"110000349748","Darling In, Ingredients - Fayetteville","Fayetteville","NC","28301","1309 Industrial Drive","CUMBERLAND COUNTY",35.03104,-78.86301,311613,"C","Other","CUMBERLAND",2022,68938.54
1007571,"110000349748","Darling In, Ingredients - Fayetteville","Fayetteville","NC","28301","1309 Industrial Drive","CUMBERLAND COUNTY",35.03104,-78.86301,311613,"C","Other","CUMBERLAND",2023,68800.84
1007732,"110001482949","Craven County Wood Energy","New Bern","NC","28562","201 Executive Parkway","CRAVEN COUNTY",35.1285,-77.17,221117,"D","Power Plants","CRAVEN",2019,6639.414
1007732,"110001482949","Craven County Wood Energy","New Bern","NC","28562","201 Executive Parkway","CRAVEN COUNTY",35.1285,-77.17,221117,"D","Power Plants","CRAVEN",2020,4546.564
1007732,"110001482949","Craven County Wood Energy","New Bern","NC","28562","201 Executive Parkway","CRAVEN COUNTY",35.1285,-77.17,221117,"D","Power Plants","CRAVEN",2021,7283.54
1007732,"110001482949","Craven County Wood Energy","New Bern","NC","28562","201 Executive Parkway","CRAVEN COUNTY",35.1285,-77.17,221117,"D","Power Plants","CRAVEN",2022,7071.864
1007732,"110001482949","Craven County Wood Energy","New Bern","NC","28562","201 Executive Parkway","CRAVEN COUNTY",35.1285,-77.17,221117,"D","Power Plants","CRAVEN",2023,7362.986
1007984,"110037601217","UPPER PIEDMONT REGIONAL LANDFILL","ROUGEMONT","NC","27572","9650 OXFORD ROAD","PERSON COUNTY",36.33719,-78.8299,562212,"HH","Waste","PERSON",2019,46246.25
1007984,"110037601217","UPPER PIEDMONT REGIONAL LANDFILL","ROUGEMONT","NC","27572","9650 OXFORD ROAD","PERSON COUNTY",36.33719,-78.8299,562212,"HH","Waste","PERSON",2020,47462
1007984,"110037601217","UPPER PIEDMONT REGIONAL LANDFILL","ROUGEMONT","NC","27572","9650 OXFORD ROAD","PERSON COUNTY",36.33719,-78.8299,562212,"HH","Waste","PERSON",2021,51595.25
1007984,"110037601217","UPPER PIEDMONT REGIONAL LANDFILL","ROUGEMONT","NC","27572","9650 OXFORD ROAD","PERSON COUNTY",36.33719,-78.8299,562212,"HH","Waste","PERSON",2022,43471.75
1007984,"110037601217","UPPER PIEDMONT REGIONAL LANDFILL","ROUGEMONT","NC","27572","9650 OXFORD ROAD","PERSON COUNTY",36.33719,-78.8299,562212,"HH","Waste","PERSON",2023,59539.25
1007998,"110000347161","GSK, INC.","ZEBULON","NC","27597","1011 NORTH ARENDELL AVENUE","WAKE COUNTY",35.832054,-78.319739,325412,"C,OO","Chemicals,Industrial Gas Suppliers","WAKE",2019,9136.916
1007998,"110000347161","GSK, INC.","ZEBULON","NC","27597","1011 NORTH ARENDELL AVENUE","WAKE COUNTY",35.832054,-78.319739,325412,"C,OO","Chemicals,Industrial Gas Suppliers","WAKE",2020,8637.968
1007998,"110000347161","GSK, INC.","ZEBULON","NC","27597","1011 NORTH ARENDELL AVENUE","WAKE COUNTY",35.832054,-78.319739,325412,"C,OO","Chemicals,Industrial Gas Suppliers","WAKE",2021,8130.02
1007998,"110000347161","GSK, INC.","ZEBULON","NC","27597","1011 NORTH ARENDELL AVENUE","WAKE COUNTY",35.832054,-78.319739,325412,"C,OO","Chemicals,Industrial Gas Suppliers","WAKE",2022,8524.468
1007998,"110000347161","GSK, INC.","ZEBULON","NC","27597","1011 NORTH ARENDELL AVENUE","WAKE COUNTY",35.832054,-78.319739,325412,"C,OO","Chemicals,Industrial Gas Suppliers","WAKE",2023,8129.62
1008045,"110071161217","TRANSCO STATION 160","REIDSVILLE","NC","27320","4300 NC HIGHWAY 65 WEST","ROCKINGHAM COUNTY",36.342764,-79.821051,486210,"C,W-NGTC","Petroleum and Natural Gas Systems","ROCKINGHAM",2019,43924.578
1008045,"110071161217","TRANSCO STATION 160","REIDSVILLE","NC","27320","4300 NC HIGHWAY 65 WEST","ROCKINGHAM COUNTY",36.342764,-79.821051,486210,"C,W-NGTC","Petroleum and Natural Gas Systems","ROCKINGHAM",2020,55255.03
1008045,"110071161217","TRANSCO STATION 160","REIDSVILLE","NC","27320","4300 NC HIGHWAY 65 WEST","ROCKINGHAM COUNTY",36.342764,-79.821051,486210,"C,W-NGTC","Petroleum and Natural Gas Systems","ROCKINGHAM",2021,67724.926
1008045,"110071161217","TRANSCO STATION 160","REIDSVILLE","NC","27320","4300 NC HIGHWAY 65 WEST","ROCKINGHAM COUNTY",36.342764,-79.821051,486210,"C,W-NGTC","Petroleum and Natural Gas Systems","ROCKINGHAM",2022,65106.292
1008045,"110071161217","TRANSCO STATION 160","REIDSVILLE","NC","27320","4300 NC HIGHWAY 65 WEST","ROCKINGHAM COUNTY",36.342764,-79.821051,486210,"C,W-NGTC","Petroleum and Natural Gas Systems","ROCKINGHAM",2023,52775.938
1008063,"110030816605","NGK Ceramics USA, Inc.","Mooresville","NC","28115","119 Mazeppa Road","IREDELL COUNTY",35.614,-80.81605,336390,"C","Other","IREDELL",2019,34683.02
1008063,"110030816605","NGK Ceramics USA, Inc.","Mooresville","NC","28115","119 Mazeppa Road","IREDELL COUNTY",35.614,-80.81605,336390,"C","Other","IREDELL",2020,22711.564
1008063,"110030816605","NGK Ceramics USA, Inc.","Mooresville","NC","28115","119 Mazeppa Road","IREDELL COUNTY",35.614,-80.81605,336390,"C","Other","IREDELL",2021,27377.096
1008063,"110030816605","NGK Ceramics USA, Inc.","Mooresville","NC","28115","119 Mazeppa Road","IREDELL COUNTY",35.614,-80.81605,336390,"C","Other","IREDELL",2022,25106.356
1008063,"110030816605","NGK Ceramics USA, Inc.","Mooresville","NC","28115","119 Mazeppa Road","IREDELL COUNTY",35.614,-80.81605,336390,"C","Other","IREDELL",2023,20167.424
1010033,"110071161783","QORVO","Greensboro","NC","27409","7628 Thorndike Road","GUILFORD COUNTY",36.07565,-79.96503,334413,"C,I","Other","GUILFORD",2019,25192.174197
1010033,"110071161783","QORVO","Greensboro","NC","27409","7628 Thorndike Road","GUILFORD COUNTY",36.07565,-79.96503,334413,"C,I","Other","GUILFORD",2020,36093.342394
1010033,"110071161783","QORVO","Greensboro","NC","27409","7628 Thorndike Road","GUILFORD COUNTY",36.07565,-79.96503,334413,"C,I","Other","GUILFORD",2021,45019.460394
1010033,"110071161783","QORVO","Greensboro","NC","27409","7628 Thorndike Road","GUILFORD COUNTY",36.07565,-79.96503,334413,"C,I","Other","GUILFORD",2022,22292.562394
1010033,"110071161783","QORVO","Greensboro","NC","27409","7628 Thorndike Road","GUILFORD COUNTY",36.07565,-79.96503,334413,"C,I","Other","GUILFORD",2023,24793.000394
1010363,"110010718884","Cascades Tissue Group North Carolina","Rockingham","NC","28379","805, Midway Road","RICHMOND COUNTY",34.954075,-79.809005,322120,"C","Pulp and Paper","RICHMOND",2019,23628.96
1010363,"110010718884","Cascades Tissue Group North Carolina","Rockingham","NC","28379","805, Midway Road","RICHMOND COUNTY",34.954075,-79.809005,322120,"C","Pulp and Paper","RICHMOND",2020,25079.554
1010363,"110010718884","Cascades Tissue Group North Carolina","Rockingham","NC","28379","805, Midway Road","RICHMOND COUNTY",34.954075,-79.809005,322120,"C","Pulp and Paper","RICHMOND",2021,14590.244
1010363,"110010718884","Cascades Tissue Group North Carolina","Rockingham","NC","28379","805, Midway Road","RICHMOND COUNTY",34.954075,-79.809005,322120,"C","Pulp and Paper","RICHMOND",2022,24695.356
1010363,"110010718884","Cascades Tissue Group North Carolina","Rockingham","NC","28379","805, Midway Road","RICHMOND COUNTY",34.954075,-79.809005,322120,"C","Pulp and Paper","RICHMOND",2023,19706.676
1010974,"110071159965","Clearwater Paper Shelby, LLC","Shelby","NC","28150","617 Washburn Switch Rd.","CLEVELAND COUNTY",35.310018,-81.603346,322120,"C","Pulp and Paper","CLEVELAND",2019,66009.7
1010974,"110071159965","Clearwater Paper Shelby, LLC","Shelby","NC","28150","617 Washburn Switch Rd.","CLEVELAND COUNTY",35.310018,-81.603346,322120,"C","Pulp and Paper","CLEVELAND",2020,79721.7
1010974,"110071159965","Clearwater Paper Shelby, LLC","Shelby","NC","28150","617 Washburn Switch Rd.","CLEVELAND COUNTY",35.310018,-81.603346,322120,"C","Pulp and Paper","CLEVELAND",2021,77655.008
1010974,"110071159965","Clearwater Paper Shelby, LLC","Shelby","NC","28150","617 Washburn Switch Rd.","CLEVELAND COUNTY",35.310018,-81.603346,322120,"C","Pulp and Paper","CLEVELAND",2022,80545.348
1010974,"110071159965","Clearwater Paper Shelby, LLC","Shelby","NC","28150","617 Washburn Switch Rd.","CLEVELAND COUNTY",35.310018,-81.603346,322120,"C","Pulp and Paper","CLEVELAND",2023,78237.756
